"308","4.812534","192.53.53.104","74.125.250.243","UDP","90","42934 → 3478 Len=48"
"309","4.815300","74.125.250.243","192.53.53.104","UDP","174","3478 → 42934 Len=132"
"310","4.834357","74.125.250.243","192.53.53.104","UDP","150","3478 → 42934 Len=108"
"311","4.852480","74.125.250.243","192.53.53.104","UDP","153","3478 → 42934 Len=111"
"312","4.868023","74.125.250.243","192.53.53.104","UDP","966","3478 → 42934 Len=924"
"313","4.868695","192.53.53.104","74.125.250.243","UDP","90","42934 → 3478 Len=48"
"314","4.871772","74.125.250.243","192.53.53.104","UDP","157","3478 → 42934 Len=115"
"315","4.875117","192.53.53.104","74.125.250.243","UDP","90","42934 → 3478 Len=48"
"316","4.890244","192.53.53.104","74.125.250.243","UDP","95","42934 → 3478 Len=53"
"317","4.891634","74.125.250.243","192.53.53.104","UDP","163","3478 → 42934 Len=121"
"318","4.905059","74.125.250.243","192.53.53.104","RTCP","106","Application specific   subtype=13"
"319","4.919708","74.125.250.243","192.53.53.104","UDP","158","3478 → 42934 Len=116"
"320","4.936790","74.125.250.243","192.53.53.104","UDP","155","3478 → 42934 Len=113"
"321","4.937398","192.53.53.104","74.125.250.243","UDP","90","42934 → 3478 Len=48"
"322","4.945627","192.53.53.104","142.250.198.110","UDP","762","40867 → 443 Len=720"
"323","4.951549","74.125.250.243","192.53.53.104","UDP","154","3478 → 42934 Len=112"
"324","4.954839","74.125.250.243","192.53.53.104","RTCP","106","Application specific   subtype=13"
"325","4.970419","74.125.250.243","192.53.53.104","UDP","162","3478 → 42934 Len=120"
"326","4.971807","74.125.250.243","192.53.53.104","UDP","152","3478 → 42934 Len=110"
"327","4.978468","142.250.198.110","192.53.53.104","UDP","73","443 → 40867 Len=31"
"328","4.984711","192.53.53.104","142.250.198.110","UDP","75","40867 → 443 Len=33"
"329","4.988384","74.125.250.243","192.53.53.104","UDP","87","3478 → 42934 Len=45"
"330","4.991864","74.125.250.243","192.53.53.104","UDP","157","3478 → 42934 Len=115"
"331","4.999928","192.53.53.104","74.125.250.243","UDP","90","42934 → 3478 Len=48"
"332","5.000055","74.125.250.243","192.53.53.104","UDP","684","3478 → 42934 Len=642"
"333","5.003656","74.125.250.243","192.53.53.104","UDP","684","3478 → 42934 Len=642"
"334","5.008641","142.250.198.110","192.53.53.104","UDP","1292","443 → 40867 Len=1250"
"335","5.009789","142.250.198.110","192.53.53.104","UDP","1287","443 → 40867 Len=1245"
"336","5.009789","142.250.198.110","192.53.53.104","UDP","1292","443 → 40867 Len=1250"
"337","5.009789","142.250.198.110","192.53.53.104","UDP","159","443 → 40867 Len=117"
"338","5.009789","142.250.198.110","192.53.53.104","UDP","288","443 → 40867 Len=246"
"339","5.013068","74.125.250.243","192.53.53.104","UDP","91","3478 → 42934 Len=49"
"340","5.015308","192.53.53.104","142.250.198.110","UDP","80","40867 → 443 Len=38"
"341","5.040390","74.125.250.243","192.53.53.104","UDP","711","3478 → 42934 Len=669"
"342","5.048656","142.250.198.110","192.53.53.104","UDP","68","443 → 40867 Len=26"
"343","5.062596","192.53.53.104","74.125.250.243","UDP","90","42934 → 3478 Len=48"
"344","5.075048","74.125.250.243","192.53.53.104","UDP","1001","3478 → 42934 Len=959"
